Tipo,Num,Proceso,Enviar A,Fecha Hallazgo,Estado,Eficacia Global,Descripción,Servicio,Fuente,Reportado Por,Indicador,Actividad,,,,,,Fecha Cierre Proyectada,Avance %,Dias,Fecha Cierre,Causa Raiz
No Conformidad,1748,Misionales,calidad,13/Mar/2025,Vencida,,"SERVICIO— 1101-ATENCIÓN DEL PARTO:Estándar de Procesos Prioritarios: 27. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada: Ver transversal de procesos prioritarios. 27.1. Atención del parto. La ESE cuenta con documento disminuir los riesgos de enfermedad y muerte de la mujer y el recién nacido y optimizar el pronóstico de los mismo durante todas las etapas del parto, iniciando con la admisión de la paciente en el triage de urgencias adulto en el cual se realizaun evaluación completa de la gestante, al momento de la verificación se constató que elpersonal encargado de realizar el triage obstétrico y de atención del parto no cuenta con capacitaciones en manejo de eventos obstétricos, no tienen acceso a herramientas como listas de chequeo, criterios de triage obstétrico, escala de alerta temprana, lo descritoevidencia un riesgo latente en la prestación en la seguridad materna, por lo que se deben tomar acciones inmediatas de mejora. 27.3. Manejo de complicaciones intraparto e instrumentación. La ESE cuenta con documento protocolo parto instrumentado y protocolo de código rojo de los cuales se cuenta con soporte de socialización de protocolo de código rojo, pese a eso al momento de la verificación médico de turno del día 30 de septiembre y médica del 1 de octubre manifestaron que no han recibido capacitación relacionada con los eventos obstétricos en la institución. 27.4. Atención al recién nacido que incluya: No cuenta con todos los criterios. 27.4.4. Criterios de remisión. No se cuenta con la información documentada. 27.4.5. Vacunación. La ESE cuenta con documento PT-MI-PP-07 vacunación del recién nacido el cual tiene como objetivo garantizar el inicio del esquema vacunal del recién nacido, mediante la aplicación de las vacunas anti hepatitis b BCG no se cuenta con soporte de socialización de dicho documento.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1749,Misionales,calidad,13/Mar/2025,Vencida,,"SERVICIO— 1101-ATENCIÓN DEL PARTO Estándar de Historia Clínica y Registros: 30. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con partograma para toda materna en trabajo de parto. Ver transversal de historia clinica, cuenta con historia clínica digital que incluye partograma.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1750,Gestión de Talento Humano,calidad,13/Mar/2025,Vencida,,SERVICIO 1102-URGENCIAS: Estándar de Talento Humano: 1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Ver Estándar transversal Talento Humano.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1751,Gestión de Recursos,calidad,13/Mar/2025,Vencida,,"SERVICIO 1102-URGENCIAS: Estándar de Infraestructura: 18. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con todos los criterios aplicable a los servicios. 18.2. Unidades sanitarias discriminadas por sexo. De las cuales mínimo una (1) unidad sanitaria discriminada por sexo, es apta para personas con movilidad reducida. Cuenta con unidades sanitarias discriminadas por sexo para movilidad reducidad 18.4. Ambiente para descontaminación de pacientes, con ducha teléfono y sistema de drenaje. Cuenta con ambiente para descontaminación de pacientes, con ducha teléfono y sistema de drenaje. 18.5. Consultorios con lavamanos., Al menos uno de los consultorios cuenta con unidad sanitaria el cual no requiere lavamanos adicional. Cuenta con consultorios con unidad sanitaria. 18.7. Estación de enfermería. Le falta ambiente sucio en la estación de enfermería. 18.13. Ambiente de aislamiento. Cuenta con ambiente para aislamiento. 18.14.1 Mesdn de trabajo con poceta. Cuenta con meson de trabajo con poceta. 18.14.2. Lavamanos. Cuenta con lavamanos. 18.15.1. Estación de enfermería que puede compartirse con la sala de observación pediátrica. Falta cuarto sucio. 18.15.2. Baño discriminado por sexo con ducha teléfono. Cuenta con baño discriminado por sexo. 18.15.4. Sistema de llamado de enfermeria por camilla de observación y en los baños. Cuenta con sistema de llamado de enfermería. 18.16.1. Estación de enfermería que (puede compartirse con la sala de observación adultos. No tiene cuarto sucio. 18.16.2. Baño con ducha teléfono y área acondicionada para batiar y vestir los lactantes. Cuenta con baño con ducha teléfono. 18.16.4. Sistema de llamado de enfermería por camilla de observación y en los baños Cuenta con sistema de llamado de enfermería.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1752,Gestión de Recursos,calidad,13/Mar/2025,Vencida,,"SERVICIO 1102-URGENCIAS: Estándar de Dotación: 22. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Revisar estándar transversal. 22.3. Elementos para sujeción física para pacientes adultos y pediátricos. No cuenta con elementos para sujeción física para pacientes adultos y pediátricos. 22.4. Equipo de toracostomia, No cuenta con equipo de toracostomía. 22.8. Bomba de infusión. No cuenta con bomba de infusión. 23. Consultorio de urgencias, que cuenta con: No cuentan con consultorio de urgencias. 23.1. Camilla con estribos, cuando se requiera. No cuentan con consultorio de urgencias. 23.2. Tensiómetro adulto y pediatrico. No cuentan con consultorio de urgencias. 23.3. Fonendoscopio adulto y pediátrico. No cuentan con consultorio de urgencias. 23.4. Termómetro. No cuentan con consultorio de urgencias. 23.5. Báscula grado médico. No cuentan con consultorio de urgencias. 23.6. Báscula para bebé cuando se requiera. No cuentan con consultorio de urgencias. 23.7. Cinta métrica. No cuentan con consultorio de urgencias. 23.8. Martillo de reflejos. No cuentan con consultorio de urgencias. 23.9. Equipo de órganos de los sentidos. No cuentan con consultorio de urgencias. 24.4. Dotación requerida conforme con lo documentado en el estándar de procesos prioritarios. En el estándar de procesos prioritarios no describe la dotación requerida para el servicio 24.5. Oxigeno medicinal que puede ser suministrado mediante salida de oxigeno medicinal o mediante oxigeno medicinal portátil No cuenta con oxígeno medicinal. 24.6. Succión. Puede ser suministrado mediante sistema de vacio o mediante aspirador No cuenta con succión. 25. Sala de reanimación que cuenta con: No cuenta con sala de reanimación. 26.2. Dotación requerida conforme con lo documentado en el estándar de procesos prioritarios. En el estándar de procesos prioritarios no describe la dotación requerida para el servicio 27. Ambiente de transición que cuenta con: No cuenta con ambiente transición. 27.1. Silla reclinable escualizable. Cuenta con silla reclinable. 28. Sala de reanimación, que cuenta con: No cuenta con sala de reanimación. 28.2. Mesa auxiliar rodante. No cuenta con mesa auxiliar rodante. 28.4. Monitor de signos vitales con accesorios adultos o pediátricos que cuenta como mínimo con: No cuenta con monitor. 28.4.1. Trazado electrocardiográfico No cuenta con monitor. 28.4.2. Presión no invasiva No cuenta con monitor. 28.4.3. Saturación de oxigeno No cuenta con monitor. 28.4.4. Temperatura No cuenta con monitor. 28.6. Lámpara o fuente de iluminación móvil o fija. Cuenta con lámparA.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1753,Misionales,calidad,13/Mar/2025,Vencida,,"SERVICIO 1102-URGENCIAS: Estandar de Medicamentos, Dispositivos Medicos e Insumos : 34. Cumple con los Criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con los criterios que le sean aplicables de todos los servicios",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1754,Misionales,calidad,13/Mar/2025,Vencida,,"SERVICIO 1102-URGENCIAS: estandar de historia clínica y registros 39. Cumple con los criterios que le sean aplicables de todos ,los servicios. ver transversal de historía clínica",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1755,Misionales,calidad,13/Mar/2025,Vencida,,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: 1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con: Ver Estándar transversal Talento Humano 1.1. Tecnólogo en atención prehospitalaria o técnico profesional en atención prehospitalaria o auxiliar en enfermerla, en cualquier caso, cuenta con constancia de asistencia en las acciones de formación continua en soporte vital básico. Disponibilidad de auxiliares de enfermería constancia de asistencia en las acciones de formación continua en soporte vital básico. 1.2. Conductor que cuenta con licencia para la conducción del respectivo vehlculo, expedida por la autoridad competente y adicionalmente cuenta con constancia de asistencia en las acciones de formación continua en primeros auxilios o de primer respondiente.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1756,Misionales,calidad,13/Mar/2025,Vencida,,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: ESTANDAR DE INFRAESTRUCTURA: Cuenta con conductores con licencia para la conducción del respectivo vehículo, expedida por la autoridad competente. No todo el personal conductor cuenta con constancia de asistencia en las acciones de formación continua en primeros auxilios o de primer respondiente. 12.2. Disponibilidad de área o ambiente para realizar el proceso de aseo, limpieza y desinfección de los vehrculos. Cuando el prestador de servicios de salud contrate el proceso de aseo, limpieza y desinfección de los vehículos con un tercero, cuenta con un contrato, o convenio o acuerdo escrito entre las partes. Para este caso el tercero cuenta con los permisos correspondientes expedidos por la autoridad sanitaria y ambiental para tal fin. No cuenta con área para el lavado de las ambulacias 15.11. Lámpara desmontable que permita su utilización a distancia del vehlculo. No se evidencia lampara desmontable dentro del vehiculo. 16.2. Sistema de telecomunicaciones de doble vía, asignado exclusivamente a la ambulancia, que le permita establecer contacto con su central, base o red de coordinación. Cuenta con sistema de comunicación pero no es exclusivo de la ambulancia. 17.2. Chalecos reflectivos para la tripulación. No se evidencian chalecos reflectivos dentro del vehiculo.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1757,Gestión de Recursos,calidad,13/Mar/2025,Vencida,,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: Estándar de Dotación: 31.23. Resucitador pulmonar manual. No cuenta con resucitador pulmonar manual. Estándar de Medicamentos, Dispositivos Médicos e Insumos: 36. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente el prestador define los medicamentos, dispositivos médicos e insumas requeridos de acuerdo con lo documentado en el estándar de procesos prioritarios. No cumple con los criterios que le sean aplicables de todos los servicios 37.2. Aditamento supraglótico de varias tallas adulto y pediátrico. No cuenta con aditamento supraglótico",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1758,Misionales,calidad,13/Mar/2025,Vencida,,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: Estándar de Procesos Prioritarios: 41, Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada: El prestador no cumple con los criterios que le sean aplicables de todos los servicios . 41.3. Atención en salud de pacientes con problemas y trastornos en salud mental o consumo de sustancias psicoactivas. El prestador cuenta con documento "" Protocolo trastornos relacionados con el consumo de sustancia adictivas y el alcohol con código PT-MI-P5-15 versión 1 con fecha de Julio 201 "", cuenta con Protocolo trastorno psicótico agudo con código PT-MI-PS-14 versión 1 fecha julio 2021"" cuenta con "" Protocolo trastorno Bipolar codigo PT-MI-P5-13 versión 1 con fecha Julio 2021"" No se evidencia cronograma de capacitaciones y no refieren capacitaciones realizadas durante el tiempo laborado.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1759,Misionales,calidad,13/Mar/2025,Vencida,,SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: stándar de Historia Clínica y Registros 43. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: El prestador no cumple con los criterios que sean aplicables a todos los servicios. 43.1.1. Nombre de los pacientes atendidos o trasladados. El prestador cuenta con información de pacientes trasladado pero no define la ambulancia y/o vehículo utilizado para el traslado 43.1.2. Nombre del acompanante o responsable. El prestador cuenta con información de trasladado pero no define la ambulancia y/o vehículo utilizado para el traslado. 43.1.3. Fecha. El prestador cuenta con información de trasladado pero no define la ambulancia y/o vehículo utilizado para el traslado. 43.1.4. Hora. El prestador cuenta con información de trasladado pero no define la ambulancia y/o vehículo utilizado para el traslado. 43.1.5. Origen El prestador cuenta con información de trasladado pero no define la ambulancia y/o 43.1.6. Destino del servicio. El prestador cuenta con información de trasladado pero no define la ambulancia y/o vehículo utilizado para el traslado. 43.1.7. Tipo de servicio. El prestador cuenta con información de trasladado pero no define la ambulancia y/o vehículo utilizado para el traslado. 43.1.8. Nombre del personal que atiende el servicio. El prestador cuenta con información de trasladado pero no define la ambulancia y/o vehículo utilizado para el traslado. 43.1.9. Evolución y procedimientos durante el traslado o atención de los pacientes en el programa o servicio. El prestador cuenta con información de trasladado pero no define la ambulancia y/o vehículo utilizado para el traslado.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - Almaguer - Almaguer,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
